,Origin,Dest,Month,Prediction,lower,upper,origin_lon,origin_lat,dest_lon,dest_lat,dest_p_no_outbreak,risk_ij,risk_i,dest_municipality,dest_name,dest_region,dest_continent
11714,MAO,PVH,10,6015,5002,7233.0,-60.05,-3.03,-63.9,-8.71,1.0,0.0,0.020227316469253576,Porto Velho,Governador Jorge Teixeira de Oliveira Airport,BR-RO,SA
11715,RBR,PVH,10,1842,1397,2430.0,-67.8,-9.97,-63.9,-8.71,1.0,0.0,0.0,Porto Velho,Governador Jorge Teixeira de Oliveira Airport,BR-RO,SA
11716,TXL,SCN,10,8088,7504,8718.0,13.29,52.55,7.11,49.22,1.0,0.0,0.06350072543381668,Saarbrücken,Saarbrücken Airport,DE-SL,EU
11717,CIT,SCO,10,858,623,1182.0,69.6,42.3,51.1,43.87,1.0,0.0,0.0010450857007803238,Aktau,Aktau Airport,KZ-MAN,AS
11718,BRU,PHL,10,4346,4090,4619.0,4.48,50.9,-75.24,39.88,1.0,0.0,0.09601982900493511,Philadelphia,Philadelphia International Airport,US-PA,NA
11719,MEM,STL,10,3585,3456,3719.0,-89.98,35.04,-90.37,38.74,1.0,0.0,0.01598150278853938,St Louis,St Louis Lambert International Airport,US-MO,NA
11720,EWR,STL,10,6108,5861,6365.0,-74.18,40.69,-90.37,38.74,1.0,0.0,0.09213670987637756,St Louis,St Louis Lambert International Airport,US-MO,NA
11721,FLL,STL,10,4247,4099,4400.0,-80.14,26.07,-90.37,38.74,1.0,0.0,0.10259958294568572,St Louis,St Louis Lambert International Airport,US-MO,NA
11722,HOU,STL,10,12507,12149,12876.0,-95.28,29.65,-90.37,38.74,1.0,0.0,0.0093954927272063,St Louis,St Louis Lambert International Airport,US-MO,NA
11723,IAD,STL,10,7245,7054,7442.0,-77.45,38.95,-90.37,38.74,1.0,0.0,0.10703267692035845,St Louis,St Louis Lambert International Airport,US-MO,NA
11724,IAH,STL,10,8153,7928,8385.0,-95.34,29.98,-90.37,38.74,1.0,0.0,0.1233751909090608,St Louis,St Louis Lambert International Airport,US-MO,NA
11725,JFK,STL,10,4396,4268,4529.0,-73.79,40.64,-90.37,38.74,1.0,0.0,0.2472619383003961,St Louis,St Louis Lambert International Airport,US-MO,NA
11726,LAS,STL,10,15301,14842,15775.0,-115.15,36.09,-90.37,38.74,1.0,0.0,0.08547382053125196,St Louis,St Louis Lambert International Airport,US-MO,NA
11727,LAX,STL,10,19545,18937,20172.0,-118.41,33.94,-90.37,38.74,1.0,0.0,0.2766725756447104,St Louis,St Louis Lambert International Airport,US-MO,NA
11728,LGA,STL,10,14015,13592,14451.0,-73.87,40.77,-90.37,38.74,1.0,0.0,0.0240383969017387,St Louis,St Louis Lambert International Airport,US-MO,NA
11729,LIT,STL,10,5725,5521,5937.0,-92.22,34.73,-90.37,38.74,1.0,0.0,0.0026589602529264456,St Louis,St Louis Lambert International Airport,US-MO,NA
11730,MCI,STL,10,14740,14316,15176.0,-94.72,39.29,-90.37,38.74,1.0,0.0,0.02197909652509078,St Louis,St Louis Lambert International Airport,US-MO,NA
11731,MCO,STL,10,15976,15539,16426.0,-81.31,28.43,-90.37,38.74,1.0,0.0,0.12410038514803401,St Louis,St Louis Lambert International Airport,US-MO,NA
11732,MDW,STL,10,28526,27724,29351.0,-87.74,41.79,-90.37,38.74,1.0,0.0,0.024203477011257912,St Louis,St Louis Lambert International Airport,US-MO,NA
11733,MIA,STL,10,10607,10210,11018.0,-80.28,25.8,-90.37,38.74,1.0,0.0,0.1861392334719877,St Louis,St Louis Lambert International Airport,US-MO,NA
11734,DFW,STL,10,34153,33419,34903.0,-97.04,32.9,-90.37,38.74,1.0,0.0,0.13127883790981232,St Louis,St Louis Lambert International Airport,US-MO,NA
11735,MKE,STL,10,2573,2486,2662.0,-87.9,42.95,-90.37,38.74,1.0,0.0,0.012110726508125058,St Louis,St Louis Lambert International Airport,US-MO,NA
11736,MSN,STL,10,38,35,41.0,-89.35,43.14,-90.37,38.74,1.0,0.0,0.0032281681682889696,St Louis,St Louis Lambert International Airport,US-MO,NA
11737,MSP,STL,10,28433,27764,29119.0,-93.21,44.88,-90.37,38.74,1.0,0.0,0.07132543471919928,St Louis,St Louis Lambert International Airport,US-MO,NA
11738,MSY,STL,10,3077,2975,3181.0,-90.26,29.98,-90.37,38.74,1.0,0.0,0.021565564223851696,St Louis,St Louis Lambert International Airport,US-MO,NA
11739,OKC,STL,10,5849,5668,6036.0,-97.6,35.4,-90.37,38.74,1.0,0.0,0.0029518930666680987,St Louis,St Louis Lambert International Airport,US-MO,NA
11740,OMA,STL,10,9067,8756,9389.0,-95.9,41.3,-90.37,38.74,1.0,0.0,0.0080353727983824,St Louis,St Louis Lambert International Airport,US-MO,NA
11741,ORD,STL,10,48285,46985,49621.0,-87.99,41.98,-90.37,38.74,1.0,0.0,0.24052309468401256,St Louis,St Louis Lambert International Airport,US-MO,NA
11742,PHL,STL,10,13196,12515,13914.0,-75.24,39.88,-90.37,38.74,1.0,0.0,0.04887081854377717,St Louis,St Louis Lambert International Airport,US-MO,NA
11743,PHX,STL,10,20224,19636,20829.0,-112.0,33.44,-90.37,38.74,1.0,0.0,0.06301933909611612,St Louis,St Louis Lambert International Airport,US-MO,NA
11744,PIT,STL,10,2503,2428,2580.0,-80.26,40.5,-90.37,38.74,1.0,0.0,0.028565823806419033,St Louis,St Louis Lambert International Airport,US-MO,NA
11745,RDU,STL,10,3427,3327,3530.0,-78.79,35.87,-90.37,38.74,1.0,0.0,0.040499485339762886,St Louis,St Louis Lambert International Airport,US-MO,NA
11746,SAN,STL,10,3624,3477,3777.0,-117.2,32.73,-90.37,38.74,1.0,0.0,0.03121322846631769,St Louis,St Louis Lambert International Airport,US-MO,NA
11747,SDF,STL,10,5270,5105,5440.0,-85.74,38.19,-90.37,38.74,1.0,0.0,0.007758066959039467,St Louis,St Louis Lambert International Airport,US-MO,NA
11748,DTW,STL,10,21798,21217,22394.0,-83.36,42.21,-90.37,38.74,1.0,0.0,0.09255956941629317,St Louis,St Louis Lambert International Airport,US-MO,NA
11749,DEN,STL,10,31848,31031,32687.0,-104.67,39.85,-90.37,38.74,1.0,0.0,0.0746648951082095,St Louis,St Louis Lambert International Airport,US-MO,NA
11750,SUB,SRG,10,1917,1593,2308.0,112.78,-7.38,110.38,-6.98,1.0,0.0,0.10748293988264646,Semarang-Java Island,Achmad Yani Airport,ID-JT,AS
11751,MIA,STI,10,4405,4171,4652.0,-80.28,25.8,-70.6,19.4,1.0,0.0,0.1861392334719877,Santiago,Cibao International Airport,DO-25,NA
11752,TIP,SRX,10,223,152,327.0,13.14,32.67,16.61,31.06,1.0,0.0,0.026654565742931347,Sirt,Gardabya Airport,LY-SR,AF
11753,CBB,SRZ,10,627,514,765.0,-66.18,-17.41,-63.17,-17.8,1.0,0.0,0.0,Santa Cruz,El Trompillo Airport,BO-S,SA
11754,LPB,SRZ,10,580,435,774.0,-68.18,-16.51,-63.17,-17.8,1.0,0.0,0.003578342786888511,Santa Cruz,El Trompillo Airport,BO-S,SA
11755,SRE,SRZ,10,1006,799,1266.0,-65.3,-19.01,-63.17,-17.8,1.0,0.0,0.0,Santa Cruz,El Trompillo Airport,BO-S,SA
11756,TJA,SRZ,10,792,637,984.0,-64.75,-21.55,-63.17,-17.8,1.0,0.0,0.0,Santa Cruz,El Trompillo Airport,BO-S,SA
11757,BOM,SSE,10,443,335,587.0,72.87,19.1,75.93,17.63,1.0,0.0,0.42451939251519244,Solapur,Solapur Airport,IN-MM,AS
11758,ADD,SSG,10,362,279,468.0,38.8,8.98,8.72,3.76,1.0,0.0,0.04039782073845244,Malabo,Malabo Airport,GQ-BN,AF
11759,CDG,SSG,10,1723,1321,2246.0,2.57,49.0,8.72,3.76,1.0,0.0,0.36857735464721275,Malabo,Malabo Airport,GQ-BN,AF
11760,DLA,SSG,10,1912,1042,3509.0,9.72,4.01,8.72,3.76,1.0,0.0,0.009814670855389673,Malabo,Malabo Airport,GQ-BN,AF
11761,MAD,SSG,10,1301,1043,1622.0,-3.57,40.47,8.72,3.76,1.0,0.0,0.3030775450040516,Malabo,Malabo Airport,GQ-BN,AF
11762,ANC,STG,10,56,30,103.0,-149.99,61.17,-169.55,56.6,1.0,0.0,0.008102631505001123,St George,St George Airport,US-AK,NA
11763,FLL,STI,10,2785,2639,2938.0,-80.14,26.07,-70.6,19.4,1.0,0.0,0.10259958294568572,Santiago,Cibao International Airport,DO-25,NA
11764,JFK,STI,10,20878,19734,22088.0,-73.79,40.64,-70.6,19.4,1.0,0.0,0.2472619383003961,Santiago,Cibao International Airport,DO-25,NA
11765,PAP,STI,10,442,368,531.0,-72.29,18.58,-70.6,19.4,1.0,0.0,0.007132842742857304,Santiago,Cibao International Airport,DO-25,NA
11766,DCA,STL,10,13635,13342,13935.0,-77.04,38.85,-90.37,38.74,1.0,0.0,0.07140724008730848,St Louis,St Louis Lambert International Airport,US-MO,NA
11767,PTY,STI,10,1620,1486,1766.0,-79.39,9.07,-70.6,19.4,1.0,0.0,0.03336653139614887,Santiago,Cibao International Airport,DO-25,NA
11768,SJU,STI,10,520,484,559.0,-66.0,18.44,-70.6,19.4,1.0,0.0,0.029150228767671593,Santiago,Cibao International Airport,DO-25,NA
11769,ABQ,STL,10,3375,3244,3512.0,-106.62,35.05,-90.37,38.74,1.0,0.0,0.003760986809436484,St Louis,St Louis Lambert International Airport,US-MO,NA
11770,ATL,STL,10,29438,28731,30162.0,-84.44,33.64,-90.37,38.74,1.0,0.0,0.19295304173114924,St Louis,St Louis Lambert International Airport,US-MO,NA
11771,BHM,STL,10,3248,3147,3353.0,-86.75,33.56,-90.37,38.74,1.0,0.0,0.0027746925305111025,St Louis,St Louis Lambert International Airport,US-MO,NA
11772,BNA,STL,10,6703,6535,6875.0,-86.67,36.13,-90.37,38.74,1.0,0.0,0.018821012631649148,St Louis,St Louis Lambert International Airport,US-MO,NA
11773,BOS,STL,10,10328,10082,10581.0,-71.02,42.37,-90.37,38.74,1.0,0.0,0.13991135446218705,St Louis,St Louis Lambert International Airport,US-MO,NA
11774,BWI,STL,10,16887,16455,17331.0,-76.67,39.18,-90.37,38.74,1.0,0.0,0.026775340158481487,St Louis,St Louis Lambert International Airport,US-MO,NA
11775,CLE,STL,10,6839,6627,7058.0,-81.84,41.41,-90.37,38.74,1.0,0.0,0.03522735257666332,St Louis,St Louis Lambert International Airport,US-MO,NA
11776,CLT,STL,10,13375,13132,13622.0,-80.94,35.22,-90.37,38.74,1.0,0.0,0.08545084495508937,St Louis,St Louis Lambert International Airport,US-MO,NA
11777,CUN,STL,10,2107,2000,2221.0,-86.87,21.04,-90.37,38.74,1.0,0.0,0.07859616880290721,St Louis,St Louis Lambert International Airport,US-MO,NA
11778,CVG,STL,10,4088,3953,4228.0,-84.66,39.06,-90.37,38.74,1.0,0.0,0.02341648770022553,St Louis,St Louis Lambert International Airport,US-MO,NA
11779,DAL,STL,10,24224,23165,25332.0,-96.85,32.84,-90.37,38.74,1.0,0.0,0.0001673023456324474,St Louis,St Louis Lambert International Airport,US-MO,NA
11780,SEA,STL,10,8050,7822,8285.0,-122.3,47.44,-90.37,38.74,1.0,0.0,0.08156799025669315,St Louis,St Louis Lambert International Airport,US-MO,NA
11781,SFO,STL,10,3354,3274,3435.0,-122.39,37.62,-90.37,38.74,1.0,0.0,0.21412398185515635,St Louis,St Louis Lambert International Airport,US-MO,NA
11782,SLC,STL,10,8273,8047,8505.0,-111.98,40.79,-90.37,38.74,1.0,0.0,0.03644107684369724,St Louis,St Louis Lambert International Airport,US-MO,NA
11783,LYS,STR,10,1870,1750,1998.0,5.08,45.72,9.19,48.69,1.0,0.0,0.04095213716417656,Stuttgart,Stuttgart Airport,DE-BW,EU
11784,FMO,STR,10,1721,1564,1895.0,7.69,52.13,9.19,48.69,1.0,0.0,0.0017074707525536192,Stuttgart,Stuttgart Airport,DE-BW,EU
11785,FRA,STR,10,14583,13436,15827.0,8.57,50.05,9.19,48.69,1.0,0.0,0.3708532308454092,Stuttgart,Stuttgart Airport,DE-BW,EU
11786,GRZ,STR,10,2317,2101,2556.0,15.44,46.99,9.19,48.69,1.0,0.0,0.0014416799924754642,Stuttgart,Stuttgart Airport,DE-BW,EU
11787,HAJ,STR,10,13400,12293,14606.0,9.69,52.46,9.19,48.69,1.0,0.0,0.015153104580303056,Stuttgart,Stuttgart Airport,DE-BW,EU
11788,HAM,STR,10,46697,42890,50841.0,10.01,53.63,9.19,48.69,1.0,0.0,0.043948239391027766,Stuttgart,Stuttgart Airport,DE-BW,EU
11789,HER,STR,10,5457,4954,6012.0,25.17,35.34,9.19,48.69,1.0,0.0,0.016803175595351716,Stuttgart,Stuttgart Airport,DE-BW,EU
11790,HRG,STR,10,2306,2069,2569.0,33.81,27.19,9.19,48.69,1.0,0.0,0.01838816007827515,Stuttgart,Stuttgart Airport,DE-BW,EU
11791,IST,STR,10,10108,9483,10774.0,28.82,40.98,9.19,48.69,1.0,0.0,0.14838747085597936,Stuttgart,Stuttgart Airport,DE-BW,EU
11792,KRK,STR,10,1485,1360,1622.0,19.79,50.08,9.19,48.69,1.0,0.0,0.012548985201686458,Stuttgart,Stuttgart Airport,DE-BW,EU
11793,LEJ,STR,10,6109,5571,6700.0,12.22,51.42,9.19,48.69,1.0,0.0,0.001260394087180483,Stuttgart,Stuttgart Airport,DE-BW,EU
11794,LHR,STR,10,16358,15250,17547.0,-0.45,51.47,9.19,48.69,1.0,0.0,0.4195935881985313,Stuttgart,Stuttgart Airport,DE-BW,EU
11795,LIS,STR,10,1611,1510,1718.0,-9.13,38.77,9.19,48.69,1.0,0.0,0.10915984836780734,Stuttgart,Stuttgart Airport,DE-BW,EU
11796,LPA,STR,10,3490,3200,3807.0,-15.39,27.94,9.19,48.69,1.0,0.0,0.014212819997851178,Stuttgart,Stuttgart Airport,DE-BW,EU
11797,MAD,STR,10,2893,2709,3089.0,-3.57,40.47,9.19,48.69,1.0,0.0,0.3030775450040516,Stuttgart,Stuttgart Airport,DE-BW,EU
11798,TPA,STL,10,7175,6991,7363.0,-82.54,27.98,-90.37,38.74,1.0,0.0,0.051318259317327364,St Louis,St Louis Lambert International Airport,US-MO,NA
11799,MLA,STR,10,1194,1083,1318.0,14.5,35.85,9.19,48.69,1.0,0.0,0.020085837583076582,Stuttgart,Stuttgart Airport,DE-BW,EU
11800,MUC,STR,10,9817,9137,10548.0,11.79,48.35,9.19,48.69,1.0,0.0,0.18536081803405602,Stuttgart,Stuttgart Airport,DE-BW,EU
11801,MXP,STR,10,6303,5910,6723.0,8.71,45.63,9.19,48.69,1.0,0.0,0.15077426521104753,Stuttgart,Stuttgart Airport,DE-BW,EU
11802,NAP,STR,10,2413,2224,2619.0,14.29,40.89,9.19,48.69,1.0,0.0,0.02111124567623146,Stuttgart,Stuttgart Airport,DE-BW,EU
11803,NCE,STR,10,1789,1674,1911.0,7.21,43.66,9.19,48.69,1.0,0.0,0.13411303632408889,Stuttgart,Stuttgart Airport,DE-BW,EU
11804,PMI,STR,10,31597,29162,34235.0,2.73,39.55,9.19,48.69,1.0,0.0,0.064646317666194,Stuttgart,Stuttgart Airport,DE-BW,EU
11805,PMO,STR,10,2639,2412,2888.0,13.1,38.19,9.19,48.69,1.0,0.0,0.0059359560498997155,Stuttgart,Stuttgart Airport,DE-BW,EU
11806,PRG,STR,10,2857,2662,3068.0,14.27,50.11,9.19,48.69,1.0,0.0,0.07931246177303364,Stuttgart,Stuttgart Airport,DE-BW,EU
11807,RJK,STR,10,1042,901,1206.0,14.57,45.22,9.19,48.69,1.0,0.0,0.0,Stuttgart,Stuttgart Airport,DE-BW,EU
11808,RLG,STR,10,1763,1517,2048.0,12.27,53.92,9.19,48.69,1.0,0.0,0.0,Stuttgart,Stuttgart Airport,DE-BW,EU
11809,SAW,STR,10,10015,9226,10873.0,29.31,40.9,9.19,48.69,1.0,0.0,0.010988796509209364,Stuttgart,Stuttgart Airport,DE-BW,EU
11810,SBZ,STR,10,1514,1343,1708.0,24.09,45.79,9.19,48.69,1.0,0.0,0.0004645686308588637,Stuttgart,Stuttgart Airport,DE-BW,EU
11811,SJJ,STR,10,552,500,609.0,18.34,43.83,9.19,48.69,1.0,0.0,0.004403923035494639,Stuttgart,Stuttgart Airport,DE-BW,EU
11812,FLR,STR,10,1558,1429,1699.0,11.2,43.8,9.19,48.69,1.0,0.0,0.007853625531292763,Stuttgart,Stuttgart Airport,DE-BW,EU
11813,FCO,STR,10,3666,3452,3893.0,12.25,41.79,9.19,48.69,1.0,0.0,0.19668031070941028,Stuttgart,Stuttgart Airport,DE-BW,EU
11814,ESB,STR,10,1611,1504,1725.0,32.99,40.11,9.19,48.69,1.0,0.0,0.07406994295140179,Stuttgart,Stuttgart Airport,DE-BW,EU
11815,DUS,STR,10,16039,14942,17216.0,6.77,51.28,9.19,48.69,1.0,0.0,0.09003405533912057,Stuttgart,Stuttgart Airport,DE-BW,EU
11816,TUL,STL,10,5814,5629,6005.0,-95.89,36.19,-90.37,38.74,1.0,0.0,0.002683123566948331,St Louis,St Louis Lambert International Airport,US-MO,NA
11817,YYZ,STL,10,2010,1940,2082.0,-79.61,43.68,-90.37,38.74,1.0,0.0,0.13438322406067327,St Louis,St Louis Lambert International Airport,US-MO,NA
11818,BEL,STM,10,8001,6777,9445.0,-48.48,-1.39,-54.79,-2.42,1.0,0.0,0.02036880473113689,Santarém,Maestro Wilson Fonseca Airport,BR-PA,SA
11819,MAO,STM,10,7684,6412,9209.0,-60.05,-3.03,-54.79,-2.42,1.0,0.0,0.020227316469253576,Santarém,Maestro Wilson Fonseca Airport,BR-PA,SA
11820,ACE,STR,10,547,483,619.0,-13.61,28.95,9.19,48.69,1.0,0.0,0.010716162292569442,Stuttgart,Stuttgart Airport,DE-BW,EU
11821,ADB,STR,10,6809,6365,7283.0,27.15,38.29,9.19,48.69,1.0,0.0,0.09292545204710789,Stuttgart,Stuttgart Airport,DE-BW,EU
11822,AGA,STR,10,505,453,562.0,-9.56,30.38,9.19,48.69,1.0,0.0,0.018104203369268212,Stuttgart,Stuttgart Airport,DE-BW,EU
11823,AGP,STR,10,3596,3369,3838.0,-4.49,36.68,9.19,48.69,1.0,0.0,0.07093199563485053,Stuttgart,Stuttgart Airport,DE-BW,EU
11824,ALC,STR,10,1749,1635,1872.0,-0.56,38.29,9.19,48.69,1.0,0.0,0.040416437922887405,Stuttgart,Stuttgart Airport,DE-BW,EU
11825,AMS,STR,10,9151,8572,9769.0,4.76,52.31,9.19,48.69,1.0,0.0,0.27803602031716124,Stuttgart,Stuttgart Airport,DE-BW,EU
11826,ASR,STR,10,476,432,526.0,35.49,38.77,9.19,48.69,1.0,0.0,0.019577407327064256,Stuttgart,Stuttgart Airport,DE-BW,EU
11827,ATH,STR,10,1864,1743,1993.0,23.95,37.94,9.19,48.69,1.0,0.0,0.09471114571551953,Stuttgart,Stuttgart Airport,DE-BW,EU
11828,ATL,STR,10,5506,5170,5864.0,-84.44,33.64,9.19,48.69,1.0,0.0,0.19295304173114924,Stuttgart,Stuttgart Airport,DE-BW,EU
11829,AYT,STR,10,12382,11386,13465.0,30.8,36.9,9.19,48.69,1.0,0.0,0.07406047337377164,Stuttgart,Stuttgart Airport,DE-BW,EU
11830,BBU,STR,10,1478,1349,1620.0,26.08,44.5,9.19,48.69,1.0,0.0,0.008040658951937396,Stuttgart,Stuttgart Airport,DE-BW,EU
11831,BCN,STR,10,9659,9094,10260.0,2.08,41.3,9.19,48.69,1.0,0.0,0.10327821221728994,Stuttgart,Stuttgart Airport,DE-BW,EU
11832,BEG,STR,10,3331,3096,3585.0,20.31,44.82,9.19,48.69,1.0,0.0,0.016354789062078767,Stuttgart,Stuttgart Airport,DE-BW,EU
11833,BHX,STR,10,2600,2390,2827.0,-1.73,52.45,9.19,48.69,1.0,0.0,0.014502366050691662,Stuttgart,Stuttgart Airport,DE-BW,EU
11834,BIO,STR,10,1531,1404,1669.0,-2.91,43.31,9.19,48.69,1.0,0.0,0.026129968436532924,Stuttgart,Stuttgart Airport,DE-BW,EU
11835,BRE,STR,10,5686,5268,6138.0,8.79,53.05,9.19,48.69,1.0,0.0,0.007762682835447454,Stuttgart,Stuttgart Airport,DE-BW,EU
11836,BRI,STR,10,2436,2273,2610.0,16.76,41.13,9.19,48.69,1.0,0.0,0.003273562186739576,Stuttgart,Stuttgart Airport,DE-BW,EU
11837,BRU,STR,10,3205,2951,3480.0,4.48,50.9,9.19,48.69,1.0,0.0,0.09601982900493511,Stuttgart,Stuttgart Airport,DE-BW,EU
11838,BUD,STR,10,6551,6138,6993.0,19.26,47.43,9.19,48.69,1.0,0.0,0.0538963154636426,Stuttgart,Stuttgart Airport,DE-BW,EU
11839,CDG,STR,10,14348,13420,15340.0,2.57,49.0,9.19,48.69,1.0,0.0,0.36857735464721275,Stuttgart,Stuttgart Airport,DE-BW,EU
11840,CPH,STR,10,4794,4465,5147.0,12.65,55.63,9.19,48.69,1.0,0.0,0.10688016000373779,Stuttgart,Stuttgart Airport,DE-BW,EU
11841,CTA,STR,10,1589,1485,1700.0,15.07,37.47,9.19,48.69,1.0,0.0,0.007413901321794536,Stuttgart,Stuttgart Airport,DE-BW,EU
11842,DRS,STR,10,6914,6319,7566.0,13.77,51.12,9.19,48.69,1.0,0.0,0.0004832028526018384,Stuttgart,Stuttgart Airport,DE-BW,EU
11843,BEN,SRX,10,106,70,159.0,20.26,32.09,16.61,31.06,1.0,0.0,0.00887942300083211,Sirt,Gardabya Airport,LY-SR,AF
11844,CGK,SRG,10,43061,37228,49807.0,106.66,-6.13,110.38,-6.98,1.0,0.0,0.12058509841194343,Semarang-Java Island,Achmad Yani Airport,ID-JT,AS
11845,DME,SCO,10,1314,1093,1580.0,37.9,55.41,51.1,43.87,1.0,0.0,0.04597947656841439,Aktau,Aktau Airport,KZ-MAN,AS
11846,HIJ,SDJ,10,1294,1186,1412.0,132.92,34.44,140.92,38.14,1.0,0.0,0.06776109028726163,Sendai,Sendai Airport,JP-04,AS
11847,MKE,SDF,10,1515,1457,1576.0,-87.9,42.95,-85.74,38.19,1.0,0.0,0.012110726508125058,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11848,MSP,SDF,10,4770,4629,4916.0,-93.21,44.88,-85.74,38.19,1.0,0.0,0.07132543471919928,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11849,ORD,SDF,10,14199,13759,14654.0,-87.99,41.98,-85.74,38.19,1.0,0.0,0.24052309468401256,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11850,PHL,SDF,10,3310,3155,3472.0,-75.24,39.88,-85.74,38.19,1.0,0.0,0.04887081854377717,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11851,PHX,SDF,10,3399,3268,3535.0,-112.0,33.44,-85.74,38.19,1.0,0.0,0.06301933909611612,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11852,STL,SDF,10,5407,5247,5572.0,-90.37,38.74,-85.74,38.19,1.0,0.0,0.027797454344851147,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11853,TPA,SDF,10,3841,3717,3968.0,-82.54,27.98,-85.74,38.19,1.0,0.0,0.051318259317327364,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11854,THR,SDG,10,1658,1345,2045.0,51.32,35.69,47.01,35.25,1.0,0.0,0.00022684678553386295,,Sanandaj Airport,IR-16,AS
11855,CGQ,SDJ,10,562,522,605.0,125.22,43.9,140.92,38.14,1.0,0.0,0.08888708842443804,Sendai,Sendai Airport,JP-04,AS
11856,CTS,SDJ,10,47286,44201,50587.0,141.68,42.79,140.92,38.14,1.0,0.0,0.3670167216106771,Sendai,Sendai Airport,JP-04,AS
11857,DLC,SDJ,10,884,830,942.0,121.54,38.96,140.92,38.14,1.0,0.0,0.1703135207405736,Sendai,Sendai Airport,JP-04,AS
11858,FUK,SDJ,10,11587,10865,12358.0,130.44,33.58,140.92,38.14,1.0,0.0,0.2854895317134164,Sendai,Sendai Airport,JP-04,AS
11859,GUM,SDJ,10,1707,1550,1880.0,144.8,13.49,140.92,38.14,1.0,0.0,0.053761581645356715,Sendai,Sendai Airport,JP-04,AS
11860,ICN,SDJ,10,5489,5099,5910.0,126.45,37.45,140.92,38.14,1.0,0.0,0.4018553904371315,Sendai,Sendai Airport,JP-04,AS
11861,MEM,SDF,10,3491,3354,3633.0,-89.98,35.04,-85.74,38.19,1.0,0.0,0.01598150278853938,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11862,ITM,SDJ,10,41559,38413,44962.0,135.44,34.79,140.92,38.14,1.0,0.0,0.16501674703625113,Sendai,Sendai Airport,JP-04,AS
11863,KMQ,SDJ,10,1341,1213,1482.0,136.41,36.4,140.92,38.14,1.0,0.0,0.058335293772028285,Sendai,Sendai Airport,JP-04,AS
11864,NGO,SDJ,10,14385,13539,15285.0,136.81,34.86,140.92,38.14,1.0,0.0,0.10598224934199862,Sendai,Sendai Airport,JP-04,AS
11865,NRT,SDJ,10,2101,1961,2252.0,140.39,35.77,140.92,38.14,1.0,0.0,0.4315080380771502,Sendai,Sendai Airport,JP-04,AS
11866,OKA,SDJ,10,5930,5478,6419.0,127.77,26.37,140.92,38.14,1.0,0.0,0.2215674591580742,Sendai,Sendai Airport,JP-04,AS
11867,PVG,SDJ,10,1483,1417,1551.0,121.8,31.15,140.92,38.14,1.0,0.0,0.46828033085929965,Sendai,Sendai Airport,JP-04,AS
11868,TPE,SDJ,10,1564,1475,1659.0,121.22,25.08,140.92,38.14,1.0,0.0,0.3836216321039102,Sendai,Sendai Airport,JP-04,AS
11869,BKI,SDK,10,13473,10908,16641.0,116.05,5.92,118.06,5.9,1.0,0.0,0.022222431698311396,Sandakan,Sandakan Airport,MY-12,AS
11870,KUL,SDK,10,14260,12447,16338.0,101.71,2.76,118.06,5.9,1.0,0.0,0.31764858873713275,Sandakan,Sandakan Airport,MY-12,AS
11871,TWU,SDK,10,1493,1182,1886.0,117.88,4.26,118.06,5.9,1.0,0.0,0.0004883171651289819,Sandakan,Sandakan Airport,MY-12,AS
11872,ZAM,SDK,10,269,216,335.0,122.06,6.92,118.06,5.9,1.0,0.0,0.018799075780067898,Sandakan,Sandakan Airport,MY-12,AS
11873,AGP,SDR,10,391,368,415.0,-4.49,36.68,-3.82,43.42,1.0,0.0,0.07093199563485053,Santander,Santander Airport,ES-S,EU
11874,ALC,SDR,10,3498,3288,3721.0,-0.56,38.29,-3.82,43.42,1.0,0.0,0.040416437922887405,Santander,Santander Airport,ES-S,EU
11875,MIA,SDF,10,1325,1267,1385.0,-80.28,25.8,-85.74,38.19,1.0,0.0,0.1861392334719877,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11876,MDW,SDF,10,14503,14017,15007.0,-87.74,41.79,-85.74,38.19,1.0,0.0,0.024203477011257912,Louisville,Louisville Muhammad Ali International Airport,US-KY,NA
11877,BDJ,SRG,10,2425,1924,3056.0,114.75,-3.44,110.38,-6.98,1.0,0.0,0.0265951321113449,Semarang-Java Island,Achmad Yani Airport,ID-JT,AS
11878,WDH,SDD,10,421,320,553.0,17.46,-22.49,13.58,-14.92,1.0,0.0,0.0019778119279255657,Lubango,Lubango Airport,AO-HUI,AF
11879,EVN,SCO,10,351,283,436.0,44.4,40.15,51.1,43.87,1.0,0.0,0.01676851885179098,Aktau,Aktau Airport,KZ-MAN,AS
11880,MCX,SCO,10,96,73,126.0,47.66,42.82,51.1,43.87,1.0,0.0,0.00484741364812058,Aktau,Aktau Airport,KZ-MAN,AS
11881,TBS,SCO,10,456,358,580.0,44.96,41.67,51.1,43.87,1.0,0.0,0.006180455924014838,Aktau,Aktau Airport,KZ-MAN,AS
